reference_timestamp,Id,fkl010h0_ANT,fkl010h0_BAS,fkl010h0_DAV,fkl010h0_DOL,fkl010h0_GVE,fkl010h0_INT,fkl010h0_LUG,fkl010h0_SIO,fkl010h0_STG,fkl010h0_ZER,fkl010h3_ANT,fkl010h3_BAS,fkl010h3_DAV,fkl010h3_DOL,fkl010h3_GVE,fkl010h3_INT,fkl010h3_LUG,fkl010h3_SIO,fkl010h3_STG,fkl010h3_ZER,gre000h0_ANT,gre000h0_BAS,gre000h0_DAV,gre000h0_DOL,gre000h0_GVE,gre000h0_INT,gre000h0_LUG,gre000h0_SIO,gre000h0_STG,gre000h0_ZER,prestah0_ANT,prestah0_BAS,prestah0_DAV,prestah0_DOL,prestah0_GVE,prestah0_INT,prestah0_LUG,prestah0_SIO,prestah0_STG,prestah0_ZER,rre150h0_ANT,rre150h0_BAS,rre150h0_DAV,rre150h0_DOL,rre150h0_GVE,rre150h0_INT,rre150h0_LUG,rre150h0_SIO,rre150h0_STG,rre150h0_ZER,tre200h0_ANT,tre200h0_BAS,tre200h0_DAV,tre200h0_DOL,tre200h0_GVE,tre200h0_INT,tre200h0_LUG,tre200h0_SIO,tre200h0_STG,tre200h0_ZER,ure200h0_ANT,ure200h0_BAS,ure200h0_DAV,ure200h0_DOL,ure200h0_GVE,ure200h0_INT,ure200h0_LUG,ure200h0_SIO,ure200h0_STG,ure200h0_ZER,tre200h0_lag,tre200h0,target_tre200h0_plus12h,target_tre200h0_plus24h,target_tre200h0_plus48h
2018-05-28 22:00:00,9209,4.4,4.3,0.5,7.2,4.3,0.9,1.5,1.8,4.0,0.8,7.9,12.0,1.3,9.2,7.0,3.2,7.7,6.9,10.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,860.0,978.3,843.7,834.9,968.6,948.5,983.1,960.3,926.6,839.6,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.3,12.4,20.3,10.1,8.5,18.7,18.8,18.9,21.0,21.9,9.3,60.6,69.1,69.8,99.5,70.6,61.2,89.4,46.0,34.4,88.2,15.7,18.9,17.5,15.9,17.4
2018-05-29 08:00:00,9211,1.4,2.6,1.5,2.2,1.6,4.5,0.8,1.2,3.1,1.4,5.2,5.1,3.5,4.6,3.2,8.6,1.8,2.5,6.4,3.1,288.0,79.0,312.0,450.0,367.0,162.0,105.0,445.0,331.0,500.0,858.3,979.9,841.7,834.0,969.0,949.8,982.6,961.0,927.3,837.2,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.4,16.1,13.7,10.4,16.9,16.9,17.5,18.5,17.3,11.7,81.1,87.7,68.8,93.4,88.7,74.7,95.3,67.5,76.5,74.9,17.7,15.3,18.2,18.6,16.2
2018-05-29 09:00:00,9212,5.1,1.9,1.8,2.2,1.7,4.7,0.6,0.9,3.4,1.9,8.7,4.4,6.2,4.9,4.7,8.6,1.3,5.2,6.6,4.9,299.0,146.0,482.0,518.0,620.0,234.0,214.0,314.0,744.0,747.0,858.0,979.9,841.4,834.2,968.9,949.9,982.6,960.6,927.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,16.3,15.4,11.1,18.0,16.8,18.0,19.2,18.8,12.8,76.0,87.0,56.1,94.6,81.2,75.6,92.9,61.7,70.8,63.2,19.2,15.8,16.8,20.2,17.8
2018-05-30 16:00:00,9213,4.2,1.8,2.3,3.0,1.8,3.1,0.8,1.9,4.7,1.9,8.6,4.5,6.5,5.7,5.4,7.1,2.1,5.5,8.1,5.9,96.0,150.0,101.0,430.0,487.0,242.0,90.0,340.0,459.0,78.0,857.9,975.2,840.6,833.2,965.5,946.7,980.2,958.1,924.7,837.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.3,15.0,25.9,18.5,12.0,23.6,23.3,21.1,23.5,24.0,12.8,66.2,49.8,38.1,88.4,55.8,52.2,85.5,47.4,55.2,70.9,21.0,19.3,13.2,17.7,5.6
2018-05-30 18:00:00,9215,6.5,3.1,2.8,5.2,2.9,1.6,3.3,4.5,2.4,1.6,9.8,9.7,6.4,9.8,6.3,3.6,10.6,11.0,9.5,3.9,39.0,195.0,7.0,13.0,9.0,40.0,28.0,7.0,32.0,12.0,858.5,975.1,843.4,833.2,966.5,946.9,981.2,959.0,924.3,838.5,0.1,0.0,0.8,4.0,5.2,0.0,0.0,1.9,0.0,2.7,12.9,25.2,11.4,9.9,18.0,21.4,19.7,19.4,21.8,9.8,74.9,56.7,82.4,99.2,90.0,61.5,79.1,75.9,63.3,89.8,20.7,20.3,14.7,15.8,5.3
2018-05-31 10:00:00,9216,6.4,2.8,2.6,2.8,1.6,5.5,2.1,3.5,2.0,2.7,10.4,6.7,5.8,4.7,4.5,9.7,3.9,5.8,4.9,5.6,471.0,773.0,281.0,706.0,591.0,845.0,746.0,676.0,674.0,657.0,859.0,979.8,842.3,834.9,968.7,949.0,982.5,960.0,927.5,837.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,20.9,16.2,11.5,20.1,20.7,20.7,21.5,18.8,15.0,60.8,69.8,50.6,86.4,66.0,63.4,75.6,53.8,81.8,57.9,21.6,20.0,14.7,6.3,-1.7
2018-05-31 18:00:00,9217,3.2,6.1,1.0,6.9,2.8,8.2,0.9,9.1,2.6,0.4,7.3,15.6,2.8,11.7,6.4,17.6,2.3,13.8,5.5,1.8,89.0,20.0,90.0,23.0,23.0,46.0,94.0,211.0,186.0,24.0,858.2,978.9,840.8,835.3,970.2,948.8,980.8,958.2,925.6,836.7,0.0,3.0,0.0,1.5,3.2,0.0,0.0,0.0,0.0,0.0,13.6,17.2,16.1,7.2,14.5,19.3,17.5,22.2,20.1,12.6,67.3,78.2,54.8,99.0,94.2,63.2,94.5,52.2,66.8,52.9,20.3,15.8,6.3,5.3,-0.9
2018-05-31 23:00:00,9218,1.3,1.4,0.5,7.8,1.5,1.5,0.7,1.3,4.5,0.7,4.2,3.6,1.6,10.7,2.5,4.3,1.8,2.6,10.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,860.3,981.1,842.8,836.1,971.7,952.4,982.4,962.9,928.8,839.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,14.5,9.3,7.5,13.9,16.1,15.4,16.5,13.9,8.0,92.0,94.3,81.0,86.2,98.1,76.5,97.1,69.8,81.9,72.1,17.0,14.4,6.2,5.1,-1.8
2018-06-01 22:00:00,9221,5.0,2.9,0.4,5.1,3.3,1.4,0.3,1.5,0.9,0.8,8.9,7.0,1.9,7.1,5.5,2.8,0.9,2.9,2.1,2.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,851.9,972.8,835.5,824.0,961.3,942.6,980.6,954.2,920.2,829.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,7.7,-1.9,1.7,7.5,2.4,6.5,3.8,3.8,0.7,69.6,83.8,88.5,76.6,88.8,90.9,97.8,79.1,98.9,75.8,14.7,5.1,-1.7,-1.6,3.2
2018-06-03 08:00:00,9225,0.9,1.6,0.1,6.6,1.0,0.4,0.6,0.4,0.7,1.1,2.2,3.2,0.3,8.5,1.9,1.2,1.3,1.1,1.7,2.8,133.0,124.0,101.0,66.0,53.0,45.0,92.0,151.0,68.0,95.0,832.3,955.0,815.4,808.5,945.1,925.7,957.3,936.8,902.2,811.3,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,-4.6,2.9,-1.9,-1.4,3.6,1.9,5.4,3.6,2.0,-1.8,77.2,86.0,92.7,99.9,94.9,88.4,87.2,80.5,91.1,65.2,-2.4,1.6,4.2,4.6,15.9
2018-06-03 09:00:00,9226,1.1,1.6,0.5,7.7,0.6,0.6,0.5,0.5,0.8,1.0,2.8,3.3,0.9,9.2,1.4,1.6,1.3,1.4,2.8,2.4,166.0,186.0,240.0,216.0,93.0,162.0,139.0,283.0,112.0,179.0,832.5,955.2,815.5,808.6,945.5,925.9,957.4,936.9,902.5,811.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,-3.0,4.4,-1.0,-1.3,4.2,3.3,5.7,5.3,2.8,-1.2,74.4,81.1,90.4,98.9,95.1,88.3,88.1,72.0,87.8,64.0,-2.2,2.8,3.7,6.5,16.4
2018-06-03 20:00:00,9227,1.0,1.0,0.3,6.7,1.2,0.7,0.5,2.5,2.2,0.9,2.1,2.1,0.9,9.0,2.5,1.6,1.6,6.4,6.1,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,834.5,957.3,817.8,810.7,947.4,928.2,959.6,938.7,904.8,813.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.5,6.2,-1.9,-2.1,3.4,4.0,7.2,6.2,4.3,-0.6,95.1,85.5,82.1,87.5,98.0,96.0,80.0,79.4,82.6,94.4,-1.2,4.2,4.6,8.5,16.3
2018-06-05 09:00:00,9231,1.1,1.3,2.1,5.5,3.6,2.1,0.9,1.0,1.2,0.9,2.9,4.0,5.1,8.1,7.7,6.2,1.8,2.3,2.6,2.3,717.0,639.0,733.0,712.0,648.0,659.0,662.0,684.0,226.0,709.0,860.0,982.6,843.6,836.0,970.7,951.6,982.7,962.1,930.8,839.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,18.3,15.2,14.0,18.8,17.5,18.6,19.8,13.2,16.2,45.4,63.8,46.8,80.3,66.0,68.1,73.8,50.6,89.2,40.1,6.5,16.4,14.9,21.0,16.3
2018-06-05 19:00:00,9232,2.7,2.7,3.2,7.7,3.1,0.8,4.1,3.9,2.7,0.8,6.9,7.4,5.8,11.3,6.0,2.4,20.0,7.3,5.4,2.1,3.0,20.0,18.0,8.0,8.0,10.0,1.0,8.0,14.0,11.0,859.1,979.0,842.2,835.0,967.3,949.4,981.5,958.0,928.8,837.4,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,12.8,23.9,13.3,11.9,22.0,19.7,15.6,22.8,17.5,13.5,74.6,40.8,69.7,77.7,54.8,67.3,95.3,53.3,49.1,47.5,10.5,19.5,18.8,17.8,18.4
2018-06-05 21:00:00,9233,2.7,0.8,1.6,13.6,1.5,0.8,0.8,1.5,1.6,1.1,4.5,1.9,3.6,18.0,2.6,2.5,2.5,4.2,3.8,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,859.8,979.9,843.0,834.5,967.8,949.9,982.3,959.2,929.1,838.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.1,10.5,10.9,18.6,16.6,16.2,20.2,14.9,10.6,77.4,47.2,72.5,83.5,68.9,81.2,96.0,59.4,55.1,57.0,7.4,14.9,21.0,16.4,15.6
2018-06-06 10:00:00,9234,5.8,2.0,2.5,1.2,1.5,4.0,2.0,1.0,1.9,2.4,11.0,5.2,4.1,2.9,3.0,8.6,5.3,2.8,4.6,4.9,270.0,720.0,522.0,386.0,398.0,488.0,443.0,387.0,681.0,504.0,856.1,976.1,839.5,832.3,965.5,945.9,979.6,957.0,924.7,835.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,22.4,17.1,12.0,20.2,21.0,21.5,21.0,20.6,13.6,64.9,64.8,52.8,84.8,74.2,67.0,72.7,69.5,71.0,62.1,17.6,22.0,16.5,16.6,28.2
2018-06-06 19:00:00,9235,4.1,2.0,0.9,4.3,2.8,3.8,0.9,5.2,0.9,0.5,6.4,3.7,2.8,5.6,5.5,10.0,3.8,9.1,2.5,1.8,36.0,28.0,31.0,13.0,15.0,21.0,45.0,35.0,13.0,24.0,856.8,975.9,840.2,833.2,966.0,946.2,979.4,956.6,925.0,835.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.3,14.4,10.3,20.1,20.9,20.4,21.4,18.1,13.5,64.2,65.5,69.0,98.6,70.1,68.4,81.5,58.0,75.0,62.6,19.5,17.8,15.5,18.4,25.2
2018-06-06 22:00:00,9236,5.7,1.3,1.1,2.8,1.9,1.7,1.0,0.8,0.9,0.6,10.2,2.9,3.7,4.0,4.9,5.0,3.3,2.6,2.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,857.7,977.4,841.5,834.4,968.3,949.1,981.4,959.0,925.7,837.0,0.0,1.2,3.7,0.1,0.2,0.1,0.2,0.4,0.0,0.0,13.5,19.8,11.4,10.0,17.0,16.8,17.3,18.5,17.1,11.5,70.8,76.2,90.2,89.8,89.4,89.4,94.0,80.0,76.9,72.7,14.8,16.5,16.6,15.5,22.5
2018-06-07 00:00:00,9237,2.9,0.9,0.5,5.7,1.9,0.5,0.7,1.2,2.8,1.6,5.1,1.8,1.1,7.6,3.1,1.6,2.9,4.7,5.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,859.1,980.4,843.1,835.7,970.9,951.3,978.5,961.8,928.8,838.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,11.4,17.1,9.1,8.6,16.2,15.5,18.6,17.4,15.3,10.1,87.2,89.2,94.7,100.0,90.7,94.4,80.2,80.7,81.5,98.1,17.9,16.2,18.7,21.3,14.3
2018-06-07 11:00:00,9238,5.4,1.2,4.5,5.4,1.3,1.2,1.9,4.6,2.2,5.0,9.6,2.4,6.2,9.2,3.2,3.0,5.3,7.4,4.3,7.7,408.0,158.0,301.0,680.0,560.0,315.0,849.0,404.0,227.0,662.0,860.6,983.1,843.9,838.4,972.8,953.8,978.6,963.9,930.9,839.5,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,12.6,18.3,12.3,11.6,19.8,16.4,26.5,19.4,15.3,14.0,84.5,93.1,84.1,93.3,80.7,90.4,47.1,74.3,92.9,73.8,22.3,17.9,15.6,29.9,18.9
2018-06-07 15:00:00,9239,5.8,1.8,4.0,4.9,2.5,1.8,1.9,8.1,2.3,4.4,12.1,3.8,7.5,8.5,5.4,5.3,8.0,12.2,4.7,7.8,385.0,617.0,248.0,568.0,482.0,46.0,576.0,376.0,353.0,255.0,861.5,983.3,844.5,839.0,972.4,954.7,977.6,963.1,931.7,839.7,0.1,0.0,0.9,0.0,0.0,5.7,0.0,0.0,0.0,0.0,12.6,22.6,11.8,13.6,22.5,16.7,29.6,22.5,17.5,14.2,86.3,64.5,88.3,81.8,63.6,89.3,34.7,53.4,84.1,74.5,22.6,17.9,19.5,31.7,21.0
2018-06-08 09:00:00,9240,4.4,1.1,1.9,1.8,1.4,1.4,1.6,1.3,1.3,4.3,8.0,3.4,3.3,3.6,4.8,4.2,2.8,3.4,2.8,6.4,654.0,571.0,687.0,655.0,567.0,597.0,609.0,637.0,630.0,682.0,861.7,979.8,845.5,838.8,969.5,950.8,982.7,961.6,929.7,841.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,27.0,22.3,20.2,27.1,25.6,26.2,26.8,23.0,20.4,45.2,47.5,53.1,64.3,50.5,57.9,71.9,47.7,71.6,45.9,16.3,26.6,24.3,16.0,14.0
2018-06-08 21:00:00,9242,1.8,0.9,1.5,13.6,3.6,0.5,0.7,1.0,4.4,0.7,5.1,3.5,3.5,17.7,6.8,1.4,2.6,1.8,10.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.3,977.3,847.2,837.6,970.3,950.7,981.5,965.5,928.5,843.5,0.0,0.0,0.0,0.1,1.1,0.0,0.0,0.5,0.0,0.0,16.9,25.2,12.9,13.3,20.1,19.6,23.3,19.5,22.1,13.1,64.5,60.9,89.6,85.4,84.8,83.8,89.0,89.6,54.4,95.8,15.6,24.3,16.0,16.2,13.3
2018-06-09 18:00:00,9244,5.2,1.7,0.7,5.1,1.0,0.8,2.7,1.3,1.9,0.2,8.9,5.5,1.8,7.3,1.5,2.5,5.5,4.1,5.0,0.8,11.0,8.0,14.0,11.0,23.0,2.0,9.0,12.0,5.0,10.0,854.9,975.5,838.6,831.9,965.4,946.3,976.0,956.8,923.5,834.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,12.9,19.5,10.9,9.6,17.9,17.2,23.5,18.2,18.1,11.2,84.4,74.5,91.4,99.8,92.3,86.0,67.6,78.2,69.7,96.0,26.5,18.5,10.1,15.6,11.4
2018-06-10 04:00:00,9246,2.9,2.7,0.3,8.5,1.5,0.6,1.1,0.6,1.0,0.8,6.7,6.5,1.1,11.1,2.5,1.7,2.2,1.6,1.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,859.5,978.2,842.8,834.1,968.8,950.2,985.7,961.5,927.3,838.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,12.2,7.4,10.2,9.7,10.1,14.7,11.3,12.3,8.5,49.4,87.6,74.8,54.1,91.6,90.7,83.1,80.9,69.8,65.9,12.4,9.9,19.2,5.6,6.4
2018-06-10 06:00:00,9247,6.9,2.1,0.7,5.6,1.0,0.4,0.8,0.3,1.1,0.9,11.8,6.3,1.3,8.2,2.5,1.3,2.5,0.8,2.8,1.4,1.0,4.0,3.0,2.0,4.0,7.0,3.0,3.0,7.0,3.0,858.9,977.8,842.3,833.7,968.3,949.5,985.1,960.8,926.7,837.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,11.8,7.2,9.9,10.9,10.7,14.5,11.2,13.4,8.6,49.3,90.2,81.3,61.5,89.3,90.0,84.5,82.6,57.9,65.8,13.2,10.1,15.6,5.2,7.7
2018-06-10 09:00:00,9248,5.9,1.8,1.2,5.8,0.7,0.7,1.1,0.5,1.1,1.1,9.9,5.1,3.1,9.3,1.7,1.6,2.6,1.4,3.9,2.7,233.0,205.0,466.0,278.0,188.0,266.0,185.0,206.0,220.0,193.0,858.9,978.1,841.8,833.8,968.5,949.5,985.0,960.8,927.0,837.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,14.0,12.7,10.4,16.1,13.9,16.3,14.6,16.5,11.0,54.8,81.9,55.7,65.0,67.0,82.2,75.6,66.9,58.6,51.9,16.0,14.0,13.3,6.2,8.0
2018-06-11 00:00:00,9249,6.0,1.1,0.8,8.5,0.9,2.1,0.7,0.9,9.6,1.4,10.9,2.0,1.8,9.8,1.7,6.6,1.5,2.9,18.2,6.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,854.4,971.1,838.2,825.5,960.2,940.4,981.1,954.2,919.6,832.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.7,3.6,9.1,6.2,10.5,12.2,11.0,16.2,5.1,78.3,95.8,73.2,50.4,98.4,71.5,97.4,66.1,36.6,77.8,11.0,5.7,13.7,6.2,14.2
2018-06-11 02:00:00,9250,6.9,0.4,1.8,7.8,0.9,1.4,0.6,1.0,10.8,1.1,13.4,1.2,5.5,10.0,2.1,6.5,1.4,2.5,17.6,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,854.1,970.8,837.8,825.1,959.7,940.6,980.6,953.5,918.9,831.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,5.3,3.8,8.9,5.5,8.8,12.1,10.1,16.6,5.5,70.7,97.4,73.1,51.5,98.9,85.3,97.3,71.1,36.1,76.9,10.2,5.9,13.9,6.3,14.1
2018-06-11 18:00:00,9251,9.3,1.0,2.1,11.7,0.9,5.6,1.5,1.6,4.9,0.8,18.9,3.1,5.2,17.3,2.9,11.4,5.1,2.9,10.0,3.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,852.1,974.1,835.6,826.2,962.7,942.6,978.4,954.8,920.9,831.2,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.1,8.4,12.3,7.3,3.8,9.3,13.6,13.7,11.3,10.6,3.9,57.1,63.8,60.9,83.0,96.2,67.0,93.0,89.4,75.6,94.8,15.6,11.4,7.7,7.7,13.4
2018-06-12 12:00:00,9252,1.6,1.4,2.3,5.1,1.6,1.6,1.2,0.5,2.7,0.5,3.7,2.1,5.8,8.3,3.6,2.8,2.3,1.6,5.9,1.7,116.0,92.0,142.0,128.0,168.0,217.0,323.0,191.0,121.0,234.0,860.5,984.8,843.4,836.7,976.0,955.5,987.1,967.5,931.9,839.5,0.0,0.0,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0,3.9,10.2,4.2,2.6,10.1,9.1,9.8,8.7,8.6,3.5,90.2,91.1,84.4,100.0,91.1,89.5,77.0,88.7,82.1,87.2,13.7,9.8,14.2,12.8,17.6
2018-06-12 14:00:00,9253,2.2,1.8,1.8,5.2,1.8,2.0,1.0,1.1,2.5,1.7,4.9,3.8,3.2,7.0,3.9,5.1,2.8,2.2,5.8,3.6,65.0,95.0,99.0,138.0,144.0,128.0,200.0,145.0,71.0,311.0,860.6,984.6,843.5,836.7,975.6,955.5,986.4,967.3,931.9,839.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,11.1,4.1,3.2,10.7,9.9,11.1,9.4,9.0,4.9,86.2,87.7,84.0,100.0,86.8,86.6,68.4,84.2,77.7,77.8,13.9,10.7,14.1,13.1,18.8
2018-06-12 22:00:00,9254,1.4,1.3,1.1,7.1,1.0,1.1,1.6,1.1,3.4,0.9,3.1,2.4,2.4,10.0,2.6,2.7,2.8,2.4,7.9,2.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,862.2,985.6,845.2,837.8,976.8,956.8,988.7,969.7,932.8,841.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,9.7,0.5,2.9,8.1,5.4,6.1,6.7,8.9,-0.3,92.9,93.9,92.6,100.0,97.5,96.1,84.1,91.8,72.2,79.6,10.0,7.1,13.8,11.5,12.1
2018-06-13 06:00:00,9255,4.4,2.7,0.4,7.1,0.8,2.2,0.4,1.0,3.3,0.3,8.9,9.3,0.8,11.0,1.9,4.3,1.8,2.0,7.1,0.9,57.0,19.0,52.0,52.0,92.0,23.0,63.0,72.0,10.0,58.0,850.2,974.5,833.5,828.1,962.3,943.2,971.1,954.1,921.1,830.3,0.3,0.0,1.0,0.0,0.0,2.3,0.2,0.0,6.3,0.3,9.9,14.4,8.9,7.6,15.5,13.6,16.9,14.3,11.6,7.3,94.6,84.3,93.6,100.0,95.5,93.5,93.5,88.0,97.0,93.8,7.7,13.4,13.4,10.5,11.4
2018-06-13 10:00:00,9256,8.0,2.4,4.4,7.1,6.5,4.0,0.6,4.0,3.9,5.2,12.8,7.5,7.9,11.1,10.4,10.3,1.8,7.4,9.4,7.5,469.0,139.0,247.0,164.0,182.0,103.0,274.0,455.0,42.0,724.0,852.1,976.4,834.7,829.4,964.0,945.1,971.9,954.0,924.0,830.3,0.2,0.0,0.5,0.0,0.0,0.5,0.1,0.0,0.6,0.0,8.9,15.6,9.6,6.6,16.1,13.7,18.0,17.4,10.5,10.6,93.0,74.7,93.0,100.0,77.9,90.4,90.4,75.8,96.2,85.2,8.6,13.8,11.5,15.1,18.6
2018-06-13 12:00:00,9257,7.2,2.3,4.6,6.3,6.5,1.1,0.9,7.6,3.2,4.8,11.7,6.4,6.9,11.1,11.3,4.3,2.1,12.2,6.6,7.7,383.0,136.0,245.0,164.0,341.0,57.0,555.0,698.0,135.0,752.0,852.7,977.0,835.8,830.1,965.0,946.0,971.5,953.8,924.9,830.5,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.9,0.0,8.4,16.3,9.2,6.3,17.0,13.8,19.7,19.0,10.2,12.1,93.6,69.2,91.1,99.6,70.1,88.7,76.0,62.8,96.5,79.2,9.8,12.8,11.2,17.6,20.7
2018-06-14 12:00:00,9258,8.5,1.1,5.7,2.6,4.5,4.2,1.9,6.7,2.7,4.5,13.3,3.7,9.2,7.4,7.9,7.4,4.6,10.3,5.7,7.0,1022.0,682.0,898.0,758.0,991.0,978.0,971.0,995.0,928.0,1027.0,855.4,979.2,839.1,832.8,967.7,948.4,974.7,957.2,927.2,833.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,18.7,11.1,11.0,19.1,18.1,24.6,21.9,15.0,14.7,62.3,50.2,71.9,90.1,54.1,60.7,45.8,41.7,60.4,47.8,12.8,17.6,11.3,20.7,22.5
2018-06-14 18:00:00,9259,2.6,1.9,3.8,7.3,2.2,4.1,2.6,8.5,1.7,0.7,10.3,4.4,7.1,10.7,6.7,8.6,4.6,12.9,3.7,2.2,43.0,135.0,59.0,56.0,111.0,153.0,210.0,229.0,226.0,21.0,856.1,978.3,839.2,833.1,966.7,947.6,973.6,955.6,926.6,833.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,19.7,11.5,8.1,20.5,19.4,24.5,22.4,16.3,13.0,72.3,50.0,65.9,93.4,57.0,53.7,52.1,40.9,56.5,56.7,13.4,18.4,11.4,21.1,21.8
2018-06-14 23:00:00,9260,2.9,2.1,3.4,4.8,1.5,2.6,1.1,1.0,1.6,0.4,6.4,3.2,4.8,7.4,4.2,5.7,4.4,5.0,2.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,858.3,980.2,841.5,833.8,968.2,950.1,976.6,959.2,928.4,836.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,14.8,7.5,7.4,16.1,15.9,19.3,16.8,12.0,8.6,83.9,80.0,86.6,86.4,74.3,69.4,74.3,62.1,74.6,80.7,11.3,11.6,19.8,12.5,17.8
2018-06-15 22:00:00,9263,1.0,1.9,3.8,8.7,1.6,1.8,1.2,2.0,1.4,0.3,2.5,2.8,5.8,11.9,3.9,3.9,2.4,4.3,2.9,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,858.6,979.1,841.8,834.1,967.5,949.3,978.4,958.7,928.0,837.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,16.5,10.1,9.2,17.4,15.9,20.0,19.5,14.2,11.2,87.3,79.6,77.1,80.7,72.1,75.8,67.3,56.1,69.7,72.9,12.1,13.5,21.0,17.8,16.5
2018-06-16 00:00:00,9264,2.5,1.6,1.1,7.4,0.7,1.1,1.6,0.7,0.9,0.7,4.2,2.6,3.5,9.4,1.8,2.2,3.0,2.8,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,858.4,979.1,842.0,833.9,967.6,949.3,979.0,959.4,927.7,837.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,15.6,7.8,9.1,14.7,14.3,18.5,16.5,13.3,9.6,91.0,85.3,84.8,77.0,87.0,82.4,74.0,68.4,69.3,79.8,11.3,12.0,22.5,18.1,15.7
