"fkl010h0_ANT","fkl010h0_BAS","fkl010h0_DAV","fkl010h0_DOL","fkl010h0_GVE","fkl010h0_INT","fkl010h0_LUG","fkl010h0_SIO","fkl010h0_STG","fkl010h0_ZER","fkl010h3_ANT","fkl010h3_BAS","fkl010h3_DAV","fkl010h3_DOL","fkl010h3_GVE","fkl010h3_INT","fkl010h3_LUG","fkl010h3_SIO","fkl010h3_STG","fkl010h3_ZER","gre000h0_ANT","gre000h0_BAS","gre000h0_DAV","gre000h0_DOL","gre000h0_GVE","gre000h0_INT","gre000h0_LUG","gre000h0_SIO","gre000h0_STG","gre000h0_ZER","pp0qffh0_BAS","pp0qffh0_GVE","pp0qffh0_INT","pp0qffh0_LUG","pp0qffh0_SIO","prestah0_ANT","prestah0_BAS","prestah0_DAV","prestah0_DOL","prestah0_GVE","prestah0_INT","prestah0_LUG","prestah0_SIO","prestah0_STG","prestah0_ZER","rre150h0_ANT","rre150h0_BAS","rre150h0_DAV","rre150h0_DOL","rre150h0_GVE","rre150h0_INT","rre150h0_LUG","rre150h0_SIO","rre150h0_STG","rre150h0_ZER","sre000h0_ANT","sre000h0_BAS","sre000h0_DAV","sre000h0_DOL","sre000h0_GVE","sre000h0_INT","sre000h0_LUG","sre000h0_SIO","sre000h0_STG","sre000h0_ZER","tre200h0_ANT","tre200h0_BAS","tre200h0_DAV","tre200h0_DOL","tre200h0_GVE","tre200h0_INT","tre200h0_LUG","tre200h0_SIO","tre200h0_STG","tre200h0_ZER","ure200h0_ANT","ure200h0_BAS","ure200h0_DAV","ure200h0_DOL","ure200h0_GVE","ure200h0_INT","ure200h0_LUG","ure200h0_SIO","ure200h0_STG","ure200h0_ZER","tre200h0","tre200h0_lag24h","target_tre200h0_plus12h","target_tre200h0_plus24h","target_tre200h0_plus48h","hour","season"
0.9,1.7,2,3,1,0.8,1.1,1,2.1,2.7,3.3,3.7,4.8,4.2,4.4,2.2,3.2,2.5,3.3,5.2,366,564,680,255,532,532,620,608,607,633,1016.7,1016.5,1016.5,1015,1016,858.9,979.9,842.6,835.5,969.3,950.5,980.2,961,928.6,838.1,0,0,0,0,0,0,0,0,0,0,28,54,55,14,42,57,60,60,57,60,14.2,19.2,15.3,11.2,19.9,18,19.3,20.3,17.5,13.2,67.6,81.6,57.7,92.8,76,83.2,76.4,71.8,85.8,72.1,17.4,17.3,17.4,18.2,17.6,8,"Summer"
3.8,1.8,3.7,5.1,4.7,1.4,0.3,1.6,2.7,1.9,8.4,3.9,6.1,9.5,7.5,3.9,1.3,3.6,5.4,3.9,677,580,625,692,617,593,461,654,620,586,1029.8,1028.2,1028,1027,1026,866.8,992.1,849.8,842,979.5,960.6,990.9,969.9,938.9,844.1,0,0,0,0,0,0,0,0,0,0,60,60,41,60,60,60,36,60,60,60,7.9,15.4,9.3,9.1,15.4,15.4,11.8,17,11.8,11.8,35.6,44.8,28.3,37.9,41.5,34.6,55.9,27.7,46.3,23.4,15.8,15,3.3,16.2,19,13,"Spring"
3.3,3.7,0.9,12.5,4.2,2,0.9,1.3,5.5,0.9,10.8,8,2.5,16.8,8.6,7.7,3.3,2.9,10.6,2.3,0,0,0,0,0,4,0,0,0,3,1010.7,1013.2,1011.3,1007.6,1011.9,845.2,972.1,827.8,822.9,963.6,942.4,970.9,953.4,917.9,823.8,0,0,0,0,0,0.4,0,0.1,0.5,0.3,0,0,0,0,0,0,0,0,0,0,-1.8,3.6,-3.1,-5.3,5.2,4,2.4,1.9,1.1,-3.6,80,81.3,87.2,98.7,67.6,80.8,95.7,93.2,88.3,88.6,3.8,2.9,3.8,0.9,3.1,22,"Winter"
0.7,0.5,0.9,5.1,0.8,0.8,0.7,0.4,2.9,0.5,1.6,1.5,2.5,6.7,1.6,2.1,1.4,1.5,6.2,1.6,53,30,33,46,55,31,77,63,18,65,1020.9,1021.2,1022.3,1019,1021.1,860.7,983.4,843.7,836,972.6,954.3,983.5,964.5,931.2,839.3,0,0,0.1,0.7,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,6.9,14.6,6.7,6,13.4,11.5,15,13.1,10.6,7,92.5,91.7,94.8,100,89.7,99,85.3,89.7,91,91.5,12.4,11.9,15.9,12.6,10.6,6,"Spring"
4.5,2.9,4,8,1.4,1.1,1.6,0.7,1.5,0.9,11.4,5.9,5.7,11,3.3,3.8,3.6,1.7,2.7,1.9,6,6,27,7,15,10,21,24,7,14,1009.4,1011.6,1010.4,1002.4,1009.8,843.3,970.8,825.5,820.5,961.3,940.6,965.8,951.3,916.6,821.9,0.1,0,0.1,0.4,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,-4.1,3.3,-5.1,-6.5,1.2,0.9,1.9,1.1,-0.5,-6.1,83.1,84,87.4,98.4,94,95.8,91.8,85.8,96.8,88.8,0.8,1.1,0.1,-2.2,0.9,8,"Winter"
1.1,1.9,0.8,6.8,3.8,2.6,5.1,2.5,1.6,4,2.9,4.4,2.4,10.8,6.9,6.3,7.6,4.8,2.5,6.3,572,466,490,514,424,469,457,453,461,504,1013.3,1013.4,1013.4,1016.4,1012.4,855.6,976.5,838.7,831,966,947.1,981.1,957.3,925.4,834,0,0,0,0,0,0,0,0,0,0,60,60,60,60,53,60,60,60,60,60,6.9,17.6,9.4,8.5,18.6,16.2,14.8,18.7,12.9,10.4,55.4,51.1,43.5,54.7,39.6,45.9,57.6,38,63.7,35.1,16,12.2,7.3,14.7,13.9,15,"Spring"
1.5,2,2.3,11.3,4.6,0.5,0.5,0.6,3,0.7,2.5,5.3,4.3,16,7.2,2,1.4,1.2,7.3,1.8,0,0,0,0,1,4,0,0,0,3,1016.5,1019.5,1018.2,1015.5,1019.3,852.5,978,835,828,969.5,948.3,979.1,960.6,924.4,831.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7,5.6,-3.1,-4.9,4.8,2,6.7,2.5,3,-5.9,79.3,71,88,99.2,78.6,95.3,81.9,86.6,74,71.4,4.1,-0.9,0.3,-1.9,0,19,"Winter"
10.9,1.8,2.1,7.3,1.7,1.3,0.9,1.5,0.7,1.2,17.3,3.7,3.8,8.9,2.8,2.1,2.6,2.5,1.8,4.4,248,189,180,165,152,164,123,140,166,108,1013.9,1014.8,1014,1020.4,1014.5,855.3,976,837.6,827.7,965.6,946,984.1,957.8,923.7,832.2,0,0,0,0,0,0,0,0,0,0,60,31,28,1,2,7,16,0,26,12,3.6,10.1,3.3,2,8.1,8.6,9.4,10.8,5.5,2.7,51.3,53.7,76.6,77.5,60.7,51,75,45.5,75.5,60.7,7.8,6.5,2.4,7.2,9.9,15,"Winter"
1,0.8,0.7,3.4,1.1,1.5,1.1,0.9,0.3,0.3,NA,2.3,1.4,4.8,2.3,3.3,2.6,1.8,1.2,0.9,0,0,0,0,0,4,0,0,0,3,1017.8,1017,1017.4,1012.3,1016.8,856.7,980.1,840.2,832.4,968.2,949.5,977.1,960,927.7,835.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,12.3,3.1,5.6,11.5,10.1,14.9,11.2,9.7,6.1,94.9,95.3,95.7,91.3,88.6,92.5,65.1,85.9,89.9,90.6,11.4,12.9,15.8,8.9,6.2,4,"Autumn"
6.4,2.6,6.2,6.9,2.2,2.4,3.1,7.1,2.7,4.1,11.1,6.3,8.8,9.9,4.7,5.5,7.8,11.4,6.9,7.7,415,450,432,542,360,234,750,264,388,257,1017.4,1016.8,1016.9,1009.9,1015.4,858.9,980.8,842.4,836.2,969.8,951,976.4,960.7,929.1,837.5,0,0,0.3,0,0,0,0,0,0,0,14,0,12,25,8,0,60,0,26,1,12.2,20.4,10.7,10.2,21.7,19,28.9,21.3,15.7,13.4,74,57.8,76.3,87.3,51.9,64.8,28.2,54.3,76.2,59.8,19.9,17.4,13.2,23.3,18.4,15,"Summer"
1.1,1.2,1.1,5.1,1.3,4.6,1.1,2.3,0.8,1,2.2,3.1,2.9,8.1,4.1,10.5,3.2,4.9,2.2,2.9,31,43,28,136,79,22,11,81,17,40,1010.2,1009.6,1009.8,1009.4,1008.6,853,973.6,837.2,829.1,962.3,944,974.8,953.7,922,832,0.6,0.1,2.7,0.2,0,0,20.7,0,1.8,0,0,0,0,0,0,0,0,0,0,0,13.5,18.1,12.7,9.9,17.8,17.3,19.3,18.7,16.6,12.3,94.4,81.6,94.3,99.9,87.9,72.4,97,85.2,98.6,92,15.8,26,13.9,16,18.1,16,"Autumn"
6.4,1.7,5.6,2.3,3.2,1.9,1,2,1,6.1,10.6,5.1,8.7,6.4,5.9,4.2,2,5.1,2.7,9.5,557,714,979,675,861,890,866,883,462,924,1021.4,1019,1020.3,1016.7,1018.2,864.6,985.2,847.9,841.3,973,955.2,983.1,964.3,934.3,842.9,0,0,0,0,0,0,0,0,0,0,19,41,60,28,60,60,60,60,2,60,16.8,24.8,18.8,17.9,28.5,23.6,29.4,26.6,20.2,21.2,81.2,55.5,72.8,57.5,40.9,64.3,54.2,56.7,74.3,52.2,23.7,25,18.6,26.4,21.7,11,"Summer"
4.3,1.4,1.6,11,0.7,2,1.1,0.6,1.3,3.4,7,3.1,2.9,14.4,2.4,6.7,2.2,1.8,4.9,9.4,0,0,0,0,0,2,0,0,0,3,1013.8,1014.4,1014.9,1019.4,1016.6,863.1,977.3,847.5,835.8,966.8,948.9,984.7,961.3,927.5,842.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,19.9,12.4,18.4,17.2,17.2,21.3,18.4,21,19,66.5,81.9,72.4,44.5,96.5,81.3,81.5,78.3,65.6,38.7,16.7,15.5,24.4,16.8,20.5,3,"Summer"
2.9,2.6,0.7,5.1,0.7,1.2,0.7,0.8,3,0.5,8.3,4.9,1.9,6.5,1.9,2.4,1.8,1.9,7.4,1.3,0,0,0,0,0,4,0,0,0,3,1020.4,1021.5,1021,1015.1,1020.8,859,982.6,842.2,835.5,972.6,953.2,979.9,963.8,929.8,838,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,12.1,4.1,3.4,11.4,11.6,16.2,11.2,10,5.2,89.1,88.5,92.2,98.1,93.8,89.1,73.1,81.1,86.6,95.2,11,11.6,15.9,9,12,1,"Summer"
1.9,4.3,5.6,7.2,0.9,1.5,0.8,0.6,3.5,0.5,4.9,9.5,8.5,10.3,2,2.9,2,1.8,7.3,1.5,76,95,67,232,210,99,107,84,76,120,1023.8,1024.8,1024.5,1014.6,1024.1,858,985.1,840,833.8,974.6,954.7,978.3,965.4,930.1,836.3,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,51,0,0,0,0,16,-0.9,6.6,-0.7,-2,5.6,4.5,7.3,4.2,3.6,-1.5,94.1,80.4,79.3,100,88.9,99.4,70.2,81.5,88.4,78.8,5.7,-1.5,3,5.8,6.3,10,"Winter"
8.6,1.6,2.1,17.9,5.4,2.8,1,0.7,7.9,6.7,13.7,3.3,3.5,23.9,9.8,6.3,2.3,1.8,15.7,12.2,0,0,0,0,0,2,0,0,0,2,1008.4,1010,1011.1,1019,1013.8,857.6,971.8,841.2,829.7,962.8,944.3,983.7,957.9,922.5,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,17.6,7,10.4,18.4,13.7,16.7,14.7,18,12.7,63.6,70.8,72.5,73.8,67.9,72.9,82.6,63.3,36.9,69.2,13.8,13.2,14.2,12.6,11.2,21,"Autumn"
1.7,3.1,0.2,10.2,0.9,1.8,1.1,0.7,0.5,1.3,4.6,5.7,1,13.3,2.1,4.2,2.2,2.5,1.8,2.7,0,0,0,0,0,1,0,0,0,2,1028.5,1030.7,1030.4,1030.2,1031.8,863.4,988.9,847.1,838.9,979.1,959,992.7,971.4,934.8,843.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,1.3,-3.1,4.6,-1.3,-0.1,3.1,-1.6,0.9,-1.6,67.4,89.6,66.3,30.8,99.1,94.7,76.2,87.6,78.1,58.2,0.1,-2.9,3.7,3.9,-0.9,4,"Winter"
1.2,1.3,0.6,12.7,1.7,0.6,1,0.4,2.8,1.2,2.6,3.4,1,16.9,3.2,1.9,2.5,1.5,6.4,3.9,0,0,0,0,0,4,0,0,0,3,1034.4,1036.2,1035.9,1032.6,1037,868.6,995,851.5,843.8,985.4,965.1,995.4,977,940.8,847,0,0.8,0,2.6,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,-3.8,5,0,0.1,5.5,3.3,5.3,1.7,8.1,-0.1,85.5,95,77.9,99.9,95.9,100,80.2,90.4,71.2,68.5,4.3,0.3,4.6,-0.8,-2.1,4,"Winter"
4.4,1.8,0.7,12.5,2.1,0.9,0.7,1.2,2,0.7,7.5,4.8,1.9,18.5,5,1.9,2,2.6,3.7,2.1,0,0,0,0,0,1,0,0,0,1,1015.3,1015.5,1017.7,1024.5,1019.6,856.8,977.2,839.6,828.8,966.6,948.3,987.7,961.3,925.4,835.1,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8.7,-1.4,2.1,9.9,4,5.8,4.6,7.5,-1.7,67.6,71.4,86.6,78.5,69.1,83.3,97.2,71,50.2,79.8,5.4,2,4.5,4.6,5.8,22,"Winter"
0.7,1.2,0.2,4.6,0.7,0.4,0.4,0.9,2.6,0.8,1.9,2.5,0.6,6.6,2.8,1.2,1,2.5,3.6,1.9,0,0,0,0,0,1,0,0,0,1,1017.4,1018.8,1019.9,1019.4,1020.6,861.7,980.1,845,837,970.4,952.3,984.1,963.9,929,840.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,15.3,4,12,13.4,11.8,16.1,12.9,16.9,6.7,82.8,63.3,71.6,61.1,74.9,60.5,71.3,52.8,45.6,47.9,13.9,13.3,23.6,13,11.7,0,"Spring"
1.8,1.5,0.3,10,0.9,1.2,0.6,0.2,0.7,0.8,3.6,2.9,1.4,12.4,2.2,2.4,2.1,1.1,1.2,1.2,0,0,0,0,0,5,0,0,0,3,1020,1020,1020.7,1017,1020.2,857.2,981.2,839.9,831.1,969.5,950.9,980.7,961.9,928,835.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9,4.6,-3.3,0.1,3.1,3.1,8,5,5.4,-1.8,73.9,68.4,67,70.1,74.8,81.7,65.2,60.5,40.8,48.4,2.1,1,9.9,3.5,2.9,22,"Spring"
1,0.5,4.8,7.2,2.5,2.2,0.5,0.1,0.7,2,2.1,1.2,6.3,11.1,4.3,4.6,1.7,0.5,1.8,3.3,232,96,347,141,85,42,46,76,79,261,1020.8,1019.2,1019.5,1018.5,1018.9,853.4,981.8,835.9,828.8,969,949.7,981.9,960.5,927,831.1,0,0,0,0.1,0,0.6,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,-1.3,3.8,-0.7,-2.9,4.4,2.7,5.8,3.8,0.3,-1.1,87.5,92.3,81.1,99.8,92.7,93,79.9,91.1,100,92.9,1.9,0.5,1.8,-0.4,-0.1,10,"Winter"
1.4,0.9,0.1,3.4,0.8,0.9,1.3,0.7,1.1,0.6,3.1,1.9,0.5,5.2,2.6,2.3,3.3,1.3,3.1,2,96,42,88,42,41,37,10,44,83,84,1016.6,1016.8,1016.2,1016.4,1016.3,856.4,979,839.8,832.2,968.4,949.2,981,960,926.6,835.3,0,0.2,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,13,6.6,4.2,13.2,13.6,14.8,13.5,12,6.3,95.9,92.4,83.6,92.5,79.2,76.9,80.1,78.4,84.4,64.7,12.3,11.2,14.2,11,9.7,5,"Spring"
6,2.6,0.4,12,1.1,0.8,0.8,0.5,1.6,0.7,10.5,5.6,1.3,16.8,2.5,1.9,1.7,1.3,3,1.3,381,98,419,77,53,275,392,200,191,268,1021.8,1023.9,1022.6,1025.6,1024.6,859.4,983.1,842.2,833.5,973.7,953.1,988.8,966,930.5,838.1,0,0,0,1,0.4,0,0,0,0,0,57,0,60,0,0,34,60,0,11,17,3,6.2,0.5,-0.1,5,5.3,6.5,4.7,6.5,0.8,49.5,71.7,46,96.7,89.9,64.6,66,54.3,61.2,43,4.2,7.7,4.3,5.3,2.6,12,"Winter"
1,0.7,0.2,20.8,2.4,1.5,1.5,0.4,1.6,1.1,3,1.9,0.8,24.2,4.8,4.1,2.5,1.3,3,2,0,0,0,0,0,1,0,0,0,1,1039.2,1036.9,1038.3,1035.4,1038.1,869.5,998.8,852.6,841.3,985.7,966.2,997.6,977.4,944,846.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.1,-1.3,-11,-1.3,3,-0.6,2.4,-1.2,-2,-4,84.5,98.6,82,24.9,81.3,89.7,88.8,92.7,100,62.3,-0.4,4.6,0.2,-3.3,-1.4,1,"Winter"
3.6,1.1,0.8,8,1.1,1.1,0.9,1.2,0.6,0.8,6.5,2.8,1.7,10.5,3,2.1,2.3,3.2,1.1,1.6,0,0,0,0,0,3,0,0,0,2,1015.3,1016.9,1016.6,1016.8,1014.8,861,978.8,844.6,836,969.3,950.7,982.3,960.1,928,839.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,21,13.3,12.3,17.8,18.8,22.3,21.4,20,12.2,63.1,82.9,80.6,91.6,93.9,79.8,72.4,67.4,78.7,80.5,18.2,19.3,19.4,19.3,15.2,21,"Autumn"
6.6,2.3,4.6,6.1,2.2,2.8,4.6,4.3,1.7,3.9,10.6,5.5,12.6,9.4,7.9,7.8,9,8.4,5.3,13.3,546,536,587,643,523,397,428,554,524,438,1013.9,1011.7,1011.3,1011.5,1009.4,854.3,977.3,837,831.6,964.8,946.1,976.8,955.4,925.7,832.6,0,0,0,0,0,0,0,0,0,0,56,60,60,51,51,29,49,57,60,41,10.9,18.9,11.2,11,21.7,20.1,19.1,23.6,11.9,13.6,46.2,24.9,29.3,52.4,32.9,32.9,52.1,19.1,38,24.7,18.6,21.5,3.7,21,15.8,15,"Spring"
0.5,1,3.3,4,3.3,1.2,2.9,1.6,1.9,3.4,1.2,2.6,5.7,9.4,5.5,3.8,4.8,4.1,4,5.1,669,567,639,651,613,602,573,633,598,650,1024,1022.7,1021.4,1024.7,1020.5,861.4,986.3,844.2,837.1,974.1,954.3,988.5,964.5,933.3,838.9,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,4.8,13.9,8,8,13.8,14.4,10.7,16,9.6,9.3,46.2,45,23.4,23.7,39.7,30.4,50.9,27.2,53.4,29.5,14.3,13.2,1.4,13,10.8,13,"Spring"
5.6,1.9,1.1,5.8,0.6,1.5,0.6,0.6,0.8,0.9,9.6,5.2,1.7,8.8,1.6,3.5,1.3,1.7,1.9,2.3,425,396,502,446,396,471,483,480,490,520,1020.5,1021.4,1021.5,1024.1,1021.5,860.2,982.7,843.5,835.7,972.6,953.4,987.8,964.7,930.2,838.8,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,60,60,60,11,11.7,7.3,7.7,11.8,10.7,9.7,12.6,12.6,8,24.6,49.1,44.8,65.2,67.6,62.5,71.7,49.6,52.3,33,10.6,4.6,12.7,13.8,13.9,8,"Spring"
1.4,2.5,2,8.3,3.2,2.1,0.6,0.9,3.5,2.7,3.1,6.7,5.4,12.9,6.1,5,2.2,3.3,9.8,8.5,102,78,77,60,103,115,226,89,64,106,1013.1,1017,1015.3,1016.5,1016.1,854.2,975.7,836.8,830.2,968.2,947.6,980.6,959.5,924.1,833,0,0.1,0,0.1,0.1,0,0,0,0.1,0,0,2,0,0,0,1,44,1,0,0,4.8,13.2,5.4,2.4,11.1,10.8,11.2,11.9,8.4,3.6,73.4,71.6,59.3,99.3,83.9,78.9,80,64,76.9,83.6,11.9,12,7.5,15.6,18.8,17,"Spring"
2,1.1,2.2,4.5,1,1.2,1.3,1.3,3.8,0.5,3.9,2.1,8,5,1.8,2.8,3.1,6,6.5,1.5,0,0,0,0,0,2,0,0,0,1,1014.1,1013.9,1015.9,1011.1,1013.5,858.3,977.1,841.8,834.2,966.6,949.5,976.8,958.6,926.2,837.2,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,16.5,10.1,11.8,19,16.5,21.7,19.8,16.4,12.1,93.4,91,91,79.6,77.8,92.5,69.7,64.6,68.9,70.5,16.6,16.8,20.7,18.6,23.3,22,"Summer"
3.6,0.6,1.4,4.9,3.3,0.7,1.1,2,0.7,1.1,9,1.5,2.7,6.8,5.3,1.6,3.2,2.8,1.6,2.7,48,176,214,447,105,110,18,215,57,253,1023.4,1021.4,1021.3,1023.3,1020.9,861.3,985,844.9,835.6,972.8,953.6,987.6,964.4,931.8,839.8,0,0,0.1,0,0,0,9.8,0,0,0,0,0,0,60,0,0,0,5,0,4,10.1,8.4,8.7,9,13.4,12.7,14.8,13.8,7.9,8.7,76.2,95.6,89.5,88.9,76.2,86.7,98.4,83.5,99.5,86.7,10.6,13.7,10.9,13.8,12.8,9,"Autumn"
1.4,1,1.9,1.8,0.4,1.6,0.8,0.7,1.6,0.9,3.6,1.5,4.3,3.2,1.3,2.5,1.8,1.8,3.9,1.6,0,0,0,0,0,2,0,0,0,2,1019.2,1017.9,1018.9,1014.3,1017.5,862.7,982,846.6,838.3,970.3,952.5,980,962.1,930.8,841.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,16.6,10.5,13.1,17.7,17,23.1,18.6,14.8,12.6,91.8,91.4,93.9,76.2,72.5,80.5,57.8,60,91.7,60.2,16.7,15.4,28.4,15.3,18.1,3,"Summer"
3.6,1.3,1.8,2.6,1.4,1.6,1,1.1,1.2,1,7.4,3.4,4.3,5.5,3.3,2.9,3.1,2.9,2.2,1.9,500,618,645,642,339,576,228,458,521,592,1015.9,1015.8,1015.3,1014.6,1014.7,858.2,979.1,841.9,834.3,968.4,949.2,980.4,959.8,927.5,837.9,0,0,0,0,0,0,0,0,0,0,50,60,60,60,58,60,0,53,60,60,19.7,18.3,18.2,14.2,18.4,17.6,23.5,20.1,15.3,17.5,54.6,59.6,53.7,56.6,65,73,65.8,63.9,79.7,51.8,17.2,17.8,16.7,21,21.5,9,"Summer"
1,2.2,1,4.4,0.8,0.7,0.3,0.6,0.5,1,2.2,3.7,1.6,5.8,1.6,1.3,1.9,1.6,1.2,1.8,3,5,5,1,0,5,4,2,6,4,1018.2,1018.2,1018.3,1018.4,1018.9,859.6,980.5,843.2,834.8,969.5,950.9,983.1,962,928.3,838.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,12.2,6.5,8.4,12.1,12.9,15.5,11.1,12.2,6,86.2,71.9,84.7,69.1,89.2,85.6,78.7,80.2,69.6,71.2,11.2,12,24.8,12.5,11.5,4,"Summer"
1.2,2.2,0.7,1.9,1,1.4,0.6,0.9,2.2,0.6,2.7,5.7,1.9,4.9,1.8,2.9,1.5,2.2,5,1.8,0,0,0,0,0,3,0,0,0,2,1020,1019.2,1019.9,1019.8,1018.9,860.1,982.3,843.3,835.6,970.2,951.9,984.1,962.4,929.6,838.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,12.7,2.5,7.6,10.3,10.9,13.9,13,10.4,5.3,80.8,43.3,67.4,57,64.9,61.6,66.9,50.4,54.2,54.1,9.5,7.6,15.9,11.5,9.8,22,"Spring"
0.9,2.4,0.3,5.2,1,1.9,1.1,0.6,1.8,1.5,2.4,5.3,1,7.6,2.4,3.8,2.4,1.3,3.9,3.4,0,0,0,0,0,1,0,0,0,2,1001.5,999.5,1000,997.3,999.2,834.9,962.6,817.4,809.6,949.5,930.3,960.9,940.8,908.2,812.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8,-1.4,-14.7,-8.8,-0.6,-1.6,1.5,-1.5,-5.7,-8.5,80.7,84.6,73.1,99.9,95.1,63,77.4,72.9,91.6,71.6,-1.1,-4.7,-1.8,-3.2,-2.1,21,"Winter"
8.4,3,4.8,21.7,0.9,2.4,0.6,0.8,0.8,1.2,14.2,6.6,10.1,29.1,2.7,7,1.4,1.7,2.4,3.8,121,131,192,122,94,138,44,164,116,152,1009,1010.5,1009.9,1021.7,1014.6,855.2,971.2,837.4,824.4,961.4,942,985.2,956.9,919.5,832.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,9.2,6.2,5.4,7.2,8.3,7.7,6.1,8.2,3.7,65.8,78,55.5,62.8,88.4,66.9,98.5,74.3,75.3,60.3,7.8,12.5,2.9,7,9.5,13,"Winter"
6.5,1.9,8.8,4.7,2.4,5.1,3.5,7.5,2.4,2.6,14.3,5,13.4,7.6,5,9.2,6.6,11.2,6.3,6.3,861,847,973,192,835,646,352,882,811,212,1018.3,1017,1016.8,1018.2,1013.6,860.8,982.3,843.8,838.3,970.7,952,983.8,960.2,931.3,838.5,0,0,0,0,0,0,0,0,0,0,58,60,60,1,60,34,4,60,60,0,16,25.9,18.2,13.7,26,23.7,23.7,28,19.6,18.9,65.5,27.4,45.1,69.4,40,45,55.8,35,50.2,39.1,23.4,22.7,12.2,24.2,17.9,14,"Summer"
1.4,2.3,1.4,8.2,1.6,0.3,1,1.9,1.9,1.4,4.2,5.5,3.8,12.9,4.2,1.2,2.9,3.2,3.7,3.8,0,0,0,1,1,0,0,0,0,1,1014.7,1016.1,1016.9,1015.8,1016.5,861.7,978,845.2,836.1,968.7,950.5,981.5,961.4,928.4,840.4,0,0,0,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,18.9,13.2,13.1,18.9,16.3,23.8,19.9,19.8,13.3,88.7,88.3,83,89.1,96.3,95.8,72,75.3,63.8,72,18.8,23.6,26.3,18.7,14.6,23,"Summer"
1.2,0.8,3.4,7.1,0.7,2.3,0.7,0.5,2.5,0.4,3.2,2.4,6.2,9.9,2.5,5.3,1.9,1.4,6.4,1.5,48,51,15,114,50,19,31,24,33,28,1023,1024.1,1024.5,1023.3,1025.4,859.8,984.4,842.7,834.6,974.1,954.6,986.8,966.6,931.5,838.5,0,0,0,0,0,0,0,0,0,0,0,20,0,20,27,0,0,0,0,0,1.8,7.4,1.4,-0.3,5.8,4.5,7.8,3.9,6.7,0,95.5,92.2,93.3,99.1,97,99.4,97.5,94.1,76.7,97.1,3.2,-0.9,3.4,0.4,6.6,8,"Autumn"
5.5,0.8,1.1,2.8,0.8,2,0.7,0.9,2,1.4,8.4,1.7,4,4.3,1.9,6.2,2.3,2.6,7.3,4.6,223,137,456,289,291,196,51,360,282,225,1022.4,1021.8,1021,1028.2,1021.9,859.6,983.3,842.4,832.2,971.7,951.7,991.2,964.4,928.7,837.6,0,0,0,0,0,0,0.7,0,0,0,0,0,60,24,31,0,0,56,15,4,1.4,3.2,1.8,1.3,5.6,5.3,5.6,9.2,5.1,0.6,73.3,82,52.5,42.4,77.8,74.5,91.2,47.1,72.9,64.5,2.8,1.9,5.2,5.4,6.9,8,"Spring"
3.9,3.5,1.1,13,3,0.9,0.4,0.8,2.1,0.7,6,8.1,2.1,16,6,2.7,1.3,1.4,4.1,1.6,0,0,0,0,0,4,0,0,0,3,1025.7,1024.1,1024.5,1023.2,1024,858.8,986.9,842.2,831.9,973.6,954.4,986.7,965.2,932.5,836.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9,6.6,-4.9,-4.3,4.4,3.1,7.9,3.4,0.5,-2.1,93.1,58.7,79.3,98.3,70.8,100,81.9,77.6,84.3,76.1,3.6,4.2,4.6,-0.7,1.1,23,"Spring"
